transaction_id,timestamp,customer_id,is_fraud,graph_customer_cluster_size_before,graph_device_cluster_size_before,graph_ip_cluster_size_before,graph_direct_connections_before
TX0012483,2026-06-09 17:40:08,C08269,0,9883,9883,9883,5
TX0049697,2026-06-09 17:47:43,C01844,0,9883,9883,9883,7
TX0098097,2026-06-09 17:54:47,C02302,0,9883,9883,9883,4
TX0078199,2026-06-09 17:55:01,C06171,0,9883,9883,9883,3
TX0060527,2026-06-09 17:57:07,C02058,1,9883,9883,9883,3
TX0082717,2026-06-09 18:04:20,C03803,0,9883,9883,9883,5
TX0057100,2026-06-09 18:11:47,C07539,1,9883,9883,9883,18
TX0001640,2026-06-09 18:14:25,C09977,0,9883,9883,9883,4
TX0075448,2026-06-09 18:29:19,C09003,0,9883,9883,1,2
TX0098858,2026-06-09 18:38:49,C05317,0,9883,9883,9883,8
TX0000531,2026-06-09 18:44:23,C05577,0,9883,9883,1,1
TX0053713,2026-06-09 18:47:09,C01446,0,9883,9883,9883,3
TX0094413,2026-06-09 18:53:15,C09318,0,9883,9883,1,4
TX0078906,2026-06-09 18:59:15,C02542,0,9883,9883,9883,6
TX0078030,2026-06-09 19:05:26,C00598,0,9883,9883,9883,5
TX0082359,2026-06-09 19:06:45,C07774,0,9883,9883,1,4
TX0088846,2026-06-09 19:10:00,C09514,0,9883,9883,1,3
TX0071859,2026-06-09 19:17:21,C06015,0,9883,9883,9883,6
TX0071045,2026-06-09 19:21:19,C03152,0,9883,9883,9883,9
TX0050712,2026-06-09 19:21:22,C01350,0,9883,9883,1,3
TX0086646,2026-06-09 19:23:41,C09722,0,9883,1,9883,2
TX0033225,2026-06-09 19:26:19,C01046,0,9883,9883,9883,5
TX0056232,2026-06-09 19:27:15,C00303,0,9883,9883,9883,6
TX0095617,2026-06-09 19:27:35,C01695,0,9883,9883,1,2
TX0066314,2026-06-09 19:33:12,C08266,0,9883,9883,9883,3
TX0048527,2026-06-09 19:41:21,C01379,0,9883,9883,9883,5
TX0003889,2026-06-09 19:46:31,C05245,0,9883,9883,1,4
TX0087835,2026-06-09 19:47:07,C01454,0,9883,9883,9883,4
TX0054751,2026-06-09 19:48:51,C07797,0,9883,9883,9883,2
TX0083521,2026-06-09 19:51:43,C01404,0,9883,9883,9883,4
TX0057318,2026-06-09 19:53:25,C08770,0,9883,9883,9883,5
TX0008448,2026-06-09 19:55:49,C02329,0,9883,1,1,0
TX0059268,2026-06-09 19:57:35,C08522,0,9883,9883,9883,15
TX0098536,2026-06-09 20:04:13,C04211,0,9883,9883,1,3
TX0049980,2026-06-09 20:13:56,C04337,0,9883,9883,9883,22
TX0076720,2026-06-09 20:21:46,C04230,0,9883,9883,9883,7
TX0006241,2026-06-09 20:24:21,C09301,0,9883,9883,9883,10
TX0025462,2026-06-09 20:31:09,C04886,0,9883,9883,9883,6
TX0000512,2026-06-09 20:37:59,C02242,0,9883,9883,9883,3
TX0003240,2026-06-09 20:39:52,C06198,0,9883,9883,9883,4
TX0070758,2026-06-09 20:41:35,C01226,0,9883,9883,9883,6
TX0049036,2026-06-09 20:45:13,C05688,0,9883,9883,9883,5
TX0012031,2026-06-09 20:58:52,C03051,0,9883,9883,9883,6
TX0078408,2026-06-09 21:05:14,C08062,0,9883,9883,9883,10
TX0030506,2026-06-09 21:05:53,C09144,0,9883,1,9883,2
TX0096912,2026-06-09 21:10:43,C03379,0,9883,9883,9883,23
TX0060437,2026-06-09 21:11:05,C09627,0,9883,9883,9883,10
TX0074183,2026-06-09 21:11:10,C08516,0,9883,9883,9883,4
TX0093351,2026-06-09 21:18:49,C08261,0,9883,1,9883,1
TX0037012,2026-06-09 21:24:12,C07018,0,9883,1,9883,1
TX0098425,2026-06-09 21:24:47,C08807,0,9883,9883,9883,9
TX0079599,2026-06-09 21:26:10,C08958,0,9883,9883,9883,5
TX0010842,2026-06-09 21:27:57,C05780,0,9883,9883,9883,7
TX0061296,2026-06-09 21:34:54,C07646,0,9883,9883,9883,6
TX0022664,2026-06-09 21:36:48,C05765,0,9883,9883,9883,6
TX0005333,2026-06-09 21:39:02,C05816,0,9883,9883,9883,4
TX0051965,2026-06-09 21:42:04,C09247,0,9883,9883,9883,3
TX0031493,2026-06-09 21:43:30,C05817,1,9883,1,9883,1
TX0017879,2026-06-09 21:48:27,C05690,0,9883,9883,9883,2
TX0078192,2026-06-09 21:52:03,C06218,0,9883,9883,9883,4
TX0093052,2026-06-09 21:52:36,C02655,0,9883,9883,9883,5
TX0013324,2026-06-09 21:53:15,C02304,0,9883,9883,9883,4
TX0046242,2026-06-09 21:53:34,C04335,0,9883,9883,9883,4
TX0016517,2026-06-09 22:13:31,C04199,0,9883,9883,9883,6
TX0066483,2026-06-09 22:17:40,C09320,0,9883,9883,9883,5
TX0066072,2026-06-09 22:18:32,C08057,0,9883,9883,9883,2
TX0065352,2026-06-09 22:18:58,C05647,0,9883,9883,9883,17
TX0063780,2026-06-09 22:24:04,C05711,0,9883,9883,9883,5
TX0080712,2026-06-09 22:24:04,C09855,0,9883,9883,9883,4
TX0035759,2026-06-09 22:34:11,C03731,0,9883,9883,1,4
TX0073166,2026-06-09 22:35:03,C05858,0,9883,9883,9883,4
TX0058930,2026-06-09 22:35:48,C04142,0,9883,9883,9883,5
TX0093483,2026-06-09 22:37:31,C08264,0,9883,9883,9883,7
TX0085023,2026-06-09 22:37:44,C03618,1,9883,9883,9883,7
TX0095115,2026-06-09 22:38:46,C09206,0,9883,9883,1,1
TX0049391,2026-06-09 22:39:14,C02351,0,9883,1,9883,1
TX0093912,2026-06-09 22:40:40,C03826,0,9883,9883,9883,2
TX0047454,2026-06-09 22:45:47,C05142,1,9883,9883,9883,17
TX0080768,2026-06-09 22:50:03,C08695,0,9883,9883,1,3
TX0040014,2026-06-09 22:54:20,C09530,0,9883,9883,9883,4
TX0042630,2026-06-09 22:56:56,C00297,0,9883,9883,1,7
TX0096329,2026-06-09 22:58:58,C09705,0,9883,9883,9883,2
TX0055370,2026-06-09 23:01:42,C08540,0,9883,9883,9883,6
TX0088890,2026-06-09 23:03:23,C09836,0,9883,9883,9883,8
TX0083765,2026-06-09 23:05:38,C05022,0,9883,9883,9883,8
TX0002651,2026-06-09 23:07:50,C09969,0,9883,9883,9883,3
TX0084075,2026-06-09 23:12:43,C01594,0,9883,9883,9883,8
TX0052163,2026-06-09 23:14:53,C08954,0,9883,9883,9883,9
TX0068760,2026-06-09 23:15:55,C08259,0,9883,9883,9883,4
TX0087121,2026-06-09 23:22:41,C00552,0,9883,9883,9883,7
TX0036639,2026-06-09 23:26:33,C01280,0,9883,9883,1,1
TX0031686,2026-06-09 23:32:07,C06199,0,9883,9883,9883,6
TX0027323,2026-06-09 23:33:55,C04784,0,9883,9883,9883,4
TX0066110,2026-06-09 23:34:30,C01005,0,9883,9883,9883,6
TX0089427,2026-06-09 23:35:04,C05135,0,9883,9883,9883,4
TX0080664,2026-06-09 23:35:21,C07705,0,9883,9883,1,3
TX0088202,2026-06-09 23:40:31,C01363,0,9883,9883,9883,4
TX0050499,2026-06-09 23:43:00,C09284,0,9883,9883,9883,7
TX0005691,2026-06-09 23:52:02,C04989,0,9883,9883,9883,3
TX0013410,2026-06-10 00:00:29,C03708,0,9883,9883,1,4
TX0032587,2026-06-10 00:04:40,C00787,0,9883,9883,9883,7
TX0099051,2026-06-10 00:12:46,C09406,0,9883,9883,9883,5
TX0053450,2026-06-10 00:13:34,C07417,1,9883,9883,9883,4
TX0037230,2026-06-10 00:17:08,C03518,0,9883,9883,9883,5
TX0031130,2026-06-10 00:18:26,C08459,0,9883,9883,9883,3
TX0096133,2026-06-10 00:18:48,C03986,0,9883,9883,9883,6
TX0014061,2026-06-10 00:19:35,C02404,0,9883,9883,9883,6
TX0083211,2026-06-10 00:24:19,C04848,0,9883,1,9883,1
TX0048221,2026-06-10 00:24:43,C00269,0,9883,1,9883,2
TX0003991,2026-06-10 00:24:48,C02629,0,9883,9883,1,1
TX0058271,2026-06-10 00:26:00,C05143,0,9883,9883,1,2
TX0032243,2026-06-10 00:26:48,C09597,0,9883,9883,9883,8
TX0053873,2026-06-10 00:27:47,C05494,0,9883,9883,9883,5
TX0070274,2026-06-10 00:35:52,C01951,0,9883,9883,9883,3
TX0063619,2026-06-10 00:36:12,C07735,0,9883,9883,9883,3
TX0030056,2026-06-10 00:37:51,C00598,0,9883,9883,9883,5
TX0006842,2026-06-10 00:41:12,C05672,0,9883,9883,1,3
TX0007019,2026-06-10 00:44:34,C04637,0,9883,9883,9883,7
TX0001673,2026-06-10 00:49:03,C00314,0,9883,1,9883,3
TX0050889,2026-06-10 00:52:51,C05336,0,9883,9883,9883,3
TX0037531,2026-06-10 00:54:53,C06040,1,9883,9883,9883,10
TX0044370,2026-06-10 01:02:34,C04442,0,9883,9883,9883,14
TX0020225,2026-06-10 01:05:27,C01634,1,9883,9883,9883,18
TX0077485,2026-06-10 01:07:40,C04225,0,9883,9883,9883,6
TX0046029,2026-06-10 01:08:00,C02401,0,9883,9883,9883,5
TX0023691,2026-06-10 01:12:12,C03671,0,9883,9883,9883,6
TX0087895,2026-06-10 01:12:36,C03971,0,9883,9883,1,3
TX0058702,2026-06-10 01:16:36,C01134,0,9883,9883,9883,5
TX0087526,2026-06-10 01:19:38,C01019,0,9883,1,9883,5
TX0023628,2026-06-10 01:22:34,C06439,0,9883,9883,9883,6
TX0080386,2026-06-10 01:25:14,C02337,0,9883,9883,9883,8
TX0030192,2026-06-10 01:34:28,C05194,0,9883,9883,9883,6
TX0094159,2026-06-10 01:41:31,C02706,0,9883,9883,1,4
TX0080839,2026-06-10 01:42:27,C06606,0,9883,9883,9883,2
TX0014850,2026-06-10 01:47:07,C05053,0,9883,9883,9883,6
TX0022071,2026-06-10 01:48:09,C01234,0,9883,9883,9883,3
TX0006861,2026-06-10 01:51:34,C01925,0,9883,9883,9883,9
TX0095479,2026-06-10 01:57:48,C00787,0,9883,9883,9883,3
TX0086337,2026-06-10 01:58:05,C08803,0,9883,9883,9883,13
TX0075989,2026-06-10 02:01:23,C07054,0,9883,9883,1,3
TX0008222,2026-06-10 02:02:26,C01344,0,9883,9883,9883,7
TX0018855,2026-06-10 02:03:51,C00268,0,9883,9883,1,2
TX0063078,2026-06-10 02:07:30,C08896,0,9883,9883,9883,8
TX0069585,2026-06-10 02:11:32,C00257,0,9883,1,9883,3
TX0020113,2026-06-10 02:12:37,C05556,0,9883,9883,9883,7
TX0001783,2026-06-10 02:17:05,C05747,0,9883,9883,9883,6
TX0072013,2026-06-10 02:17:30,C04474,0,9883,9883,9883,2
TX0047942,2026-06-10 02:28:44,C08679,0,9883,9883,9883,5
TX0071906,2026-06-10 02:30:08,C02488,0,9883,9883,9883,5
TX0026695,2026-06-10 02:32:00,C01423,0,9883,9883,9883,6
TX0089024,2026-06-10 02:33:05,C06439,0,9883,9883,9883,6
TX0020175,2026-06-10 02:33:47,C05385,0,9883,9883,9883,5
TX0024504,2026-06-10 02:36:28,C07076,0,9883,9883,9883,3
TX0053902,2026-06-10 02:38:32,C00126,0,9883,9883,9883,9
TX0017715,2026-06-10 02:40:11,C05515,1,9883,9883,9883,15
TX0045790,2026-06-10 02:43:26,C00418,0,9883,9883,9883,3
TX0079478,2026-06-10 02:46:34,C09491,0,9883,9883,9883,11
TX0059051,2026-06-10 02:49:55,C07021,0,9883,9883,9883,7
TX0014629,2026-06-10 02:51:57,C05841,0,9883,9883,9883,7
TX0095729,2026-06-10 02:52:10,C01989,0,9883,9883,9883,6
TX0036838,2026-06-10 02:52:45,C08846,0,9883,9883,9883,7
TX0080696,2026-06-10 03:03:20,C00784,0,9883,9883,9883,2
TX0062857,2026-06-10 03:04:52,C00590,0,1,9883,9883,3
TX0081287,2026-06-10 03:09:24,C00582,0,9884,9884,9884,3
TX0079392,2026-06-10 03:09:26,C01427,0,9884,9884,9884,5
TX0047259,2026-06-10 03:10:57,C06985,0,9884,9884,1,1
TX0070406,2026-06-10 03:13:47,C04072,0,9884,9884,9884,4
TX0053171,2026-06-10 03:17:05,C00052,0,9884,9884,9884,7
TX0029120,2026-06-10 03:21:43,C04301,0,9884,9884,9884,12
TX0043981,2026-06-10 03:31:09,C05320,0,9884,9884,9884,5
TX0058666,2026-06-10 03:36:28,C09845,0,9884,1,9884,2
TX0000881,2026-06-10 03:39:57,C09858,0,9884,9884,9884,4
TX0022430,2026-06-10 03:41:25,C00906,0,9884,9884,9884,10
TX0039810,2026-06-10 03:43:13,C06608,0,9884,9884,9884,7
TX0057277,2026-06-10 03:45:25,C06306,0,9884,1,9884,2
TX0069471,2026-06-10 03:51:10,C01467,0,9884,9884,9884,8
TX0004550,2026-06-10 03:51:18,C05638,0,9884,9884,9884,3
TX0065659,2026-06-10 03:59:33,C03724,0,9884,9884,9884,4
TX0075565,2026-06-10 04:00:45,C02661,0,9884,9884,9884,5
TX0094439,2026-06-10 04:02:04,C08942,0,9884,9884,1,2
TX0010436,2026-06-10 04:11:29,C08693,0,9884,9884,9884,17
TX0037469,2026-06-10 04:12:33,C02203,0,9884,9884,9884,4
TX0082594,2026-06-10 04:14:08,C07669,0,9884,9884,9884,4
TX0075954,2026-06-10 04:19:53,C04296,0,9884,9884,9884,3
TX0090800,2026-06-10 04:21:46,C04234,0,9884,9884,9884,2
TX0085547,2026-06-10 04:26:36,C01340,0,9884,9884,9884,5
TX0081015,2026-06-10 04:27:04,C09960,0,9884,9884,9884,4
TX0082401,2026-06-10 04:29:05,C05523,0,9884,1,9884,7
TX0023488,2026-06-10 04:33:24,C03449,0,9884,9884,9884,4
TX0096551,2026-06-10 04:34:05,C04568,1,9884,9884,9884,16
TX0042371,2026-06-10 04:36:31,C03020,1,9884,9884,9884,5
TX0049806,2026-06-10 04:38:03,C05931,0,9884,9884,9884,5
TX0044037,2026-06-10 04:39:19,C08319,0,9884,9884,9884,6
TX0018859,2026-06-10 04:42:08,C02177,0,9884,9884,9884,2
TX0003555,2026-06-10 04:46:20,C09103,0,9884,9884,9884,6
TX0057084,2026-06-10 04:48:30,C00261,0,9884,9884,9884,5
TX0030924,2026-06-10 04:48:34,C07792,0,9884,9884,9884,8
TX0066117,2026-06-10 04:50:58,C08095,0,9884,9884,9884,6
TX0027757,2026-06-10 05:05:26,C01851,0,9884,9884,9884,4
TX0096767,2026-06-10 05:08:14,C09543,0,9884,9884,9884,4
TX0000372,2026-06-10 05:14:07,C09328,0,9884,9884,1,10
TX0069606,2026-06-10 05:17:51,C05140,0,9884,9884,9884,8
TX0061569,2026-06-10 05:20:10,C00042,0,9884,9884,9884,5
TX0031328,2026-06-10 05:23:49,C06660,0,9884,9884,9884,4
TX0044644,2026-06-10 05:31:34,C06564,0,9884,9884,9884,4
TX0054440,2026-06-10 05:34:11,C04697,0,9884,9884,9884,6
TX0073698,2026-06-10 05:35:22,C06169,0,9884,9884,9884,5
TX0016445,2026-06-10 05:39:43,C05141,0,9884,9884,9884,8
TX0019200,2026-06-10 05:43:00,C02070,1,9884,9884,9884,15
TX0062930,2026-06-10 05:50:10,C03690,0,9884,9884,1,2
TX0041520,2026-06-10 06:07:57,C06110,0,9884,9884,9884,10
TX0045447,2026-06-10 06:18:50,C04011,0,9884,9884,9884,8
TX0050896,2026-06-10 06:19:25,C02875,0,9884,9884,9884,5
TX0034806,2026-06-10 06:24:28,C07685,0,9884,1,9884,2
TX0052665,2026-06-10 06:24:39,C09357,0,9884,9884,9884,4
TX0096785,2026-06-10 06:36:20,C04546,0,9884,9884,1,3
TX0068752,2026-06-10 06:38:41,C07610,0,9884,9884,9884,7
TX0034611,2026-06-10 06:40:15,C02697,0,9884,1,9884,1
TX0017464,2026-06-10 06:41:14,C04120,0,9884,9884,9884,6
TX0003819,2026-06-10 06:50:52,C09855,1,9884,9884,9884,3
TX0053440,2026-06-10 06:54:55,C02821,0,9884,9884,9884,9
TX0070753,2026-06-10 06:56:27,C06314,0,9884,9884,9884,8
TX0066689,2026-06-10 07:02:11,C01492,0,9884,9884,9884,5
TX0085946,2026-06-10 07:04:45,C01209,0,9884,9884,9884,5
TX0051373,2026-06-10 07:09:11,C06124,0,9884,9884,9884,3
TX0027344,2026-06-10 07:12:37,C01966,0,9884,9884,9884,6
TX0075773,2026-06-10 07:15:08,C08950,0,9884,9884,9884,4
TX0074173,2026-06-10 07:23:38,C08613,0,9884,9884,9884,4
TX0006271,2026-06-10 07:26:54,C00994,0,9884,1,9884,3
TX0056032,2026-06-10 07:27:36,C09259,0,9884,9884,9884,5
TX0054206,2026-06-10 07:28:17,C03007,0,9884,9884,9884,6
TX0014599,2026-06-10 07:37:00,C08756,0,9884,9884,9884,7
TX0009382,2026-06-10 07:41:06,C04910,0,9884,9884,9884,6
TX0099367,2026-06-10 07:54:34,C09145,0,9884,9884,9884,4
TX0003015,2026-06-10 07:55:34,C04659,0,9884,9884,9884,5
TX0075187,2026-06-10 07:57:36,C02295,0,9884,9884,9884,3
TX0029330,2026-06-10 07:59:09,C07803,0,9884,9884,9884,5
TX0005937,2026-06-10 08:15:01,C01484,0,9884,9884,9884,5
TX0074440,2026-06-10 08:20:01,C03648,0,9884,9884,9884,9
TX0047847,2026-06-10 08:23:16,C08094,0,9884,9884,9884,9
TX0038310,2026-06-10 08:24:49,C06401,0,9884,9884,9884,5
TX0012238,2026-06-10 08:26:53,C02483,0,9884,9884,9884,6
TX0037476,2026-06-10 08:27:18,C03249,0,9884,9884,1,5
TX0095412,2026-06-10 08:27:21,C06972,0,9884,9884,9884,5
TX0068865,2026-06-10 08:38:24,C03922,0,9884,9884,9884,5
TX0084764,2026-06-10 08:42:06,C04468,0,9884,9884,9884,5
TX0056925,2026-06-10 08:48:05,C07513,0,9884,9884,9884,6
TX0082902,2026-06-10 08:51:03,C07444,0,9884,9884,9884,9
TX0023256,2026-06-10 08:55:54,C00063,0,9884,9884,9884,4
TX0068158,2026-06-10 08:58:05,C04419,0,9884,9884,1,4
TX0041889,2026-06-10 08:58:09,C09447,0,9884,9884,9884,6
TX0041631,2026-06-10 08:59:37,C09936,0,9884,9884,9884,4
TX0057582,2026-06-10 08:59:40,C00079,0,9884,9884,9884,7
TX0095168,2026-06-10 09:02:06,C07820,0,9884,9884,9884,4
TX0012078,2026-06-10 09:02:32,C07032,0,9884,9884,1,7
TX0034304,2026-06-10 09:03:13,C06809,0,9884,9884,9884,6
TX0067664,2026-06-10 09:03:27,C09095,0,9884,9884,9884,6
TX0088965,2026-06-10 09:07:43,C09924,0,9884,9884,1,2
TX0088203,2026-06-10 09:19:07,C02653,0,9884,9884,9884,12
TX0078862,2026-06-10 09:23:44,C00890,0,9884,9884,1,1
TX0016070,2026-06-10 09:27:05,C05382,0,9884,9884,9884,5
TX0024517,2026-06-10 09:30:06,C06585,0,9884,9884,9884,7
TX0090922,2026-06-10 09:30:45,C02137,0,9884,9884,9884,2
TX0042673,2026-06-10 09:32:04,C08245,0,9884,9884,9884,10
TX0018903,2026-06-10 09:32:38,C01757,0,9884,9884,9884,10
TX0098601,2026-06-10 09:34:34,C09510,0,9884,1,9884,2
TX0012678,2026-06-10 09:37:06,C01584,0,9884,9884,9884,3
TX0012720,2026-06-10 09:38:31,C01508,0,9884,9884,9884,7
TX0029539,2026-06-10 09:44:07,C01658,0,9884,9884,1,5
TX0092542,2026-06-10 09:48:21,C05932,0,9884,9884,9884,9
TX0081692,2026-06-10 09:57:30,C03861,0,9884,9884,9884,12
TX0089343,2026-06-10 10:00:44,C01416,0,9884,9884,9884,7
TX0003640,2026-06-10 10:04:30,C02382,0,9884,9884,9884,6
TX0029620,2026-06-10 10:05:13,C00753,0,9884,9884,9884,5
TX0056475,2026-06-10 10:06:54,C02154,0,9884,1,9884,2
TX0079648,2026-06-10 10:09:01,C09371,0,9884,9884,9884,6
TX0025345,2026-06-10 10:11:58,C01716,0,9884,9884,9884,6
TX0029294,2026-06-10 10:12:14,C01612,1,9884,9884,9884,14
TX0084995,2026-06-10 10:17:47,C08167,0,9884,9884,9884,5
TX0058798,2026-06-10 10:18:28,C04395,0,9884,9884,9884,4
TX0035744,2026-06-10 10:20:21,C00582,0,9884,9884,9884,3
TX0001353,2026-06-10 10:23:01,C03779,0,9884,9884,9884,4
TX0012862,2026-06-10 10:25:10,C00280,0,9884,9884,1,4
TX0037444,2026-06-10 10:28:18,C02894,0,9884,9884,9884,5
TX0080235,2026-06-10 10:28:50,C02052,0,9884,9884,9884,6
TX0001789,2026-06-10 10:29:06,C03987,0,9884,9884,9884,11
TX0033346,2026-06-10 10:30:28,C03695,0,9884,9884,9884,5
TX0040942,2026-06-10 10:38:14,C00305,0,9884,9884,9884,4
TX0066634,2026-06-10 10:38:58,C08054,0,9884,9884,1,3
TX0095432,2026-06-10 10:41:39,C04331,0,9884,9884,9884,3
TX0000202,2026-06-10 10:49:56,C01249,0,9884,9884,9884,10
TX0035311,2026-06-10 10:50:12,C01236,0,9884,9884,9884,6
TX0014459,2026-06-10 10:55:25,C07804,0,9884,9884,9884,5
TX0038220,2026-06-10 11:06:50,C06973,0,9884,9884,9884,6
TX0086967,2026-06-10 11:11:25,C04880,0,9884,9884,1,2
TX0000443,2026-06-10 11:13:38,C03591,0,9884,9884,9884,2
TX0023890,2026-06-10 11:16:41,C00051,0,9884,1,9884,2
TX0016417,2026-06-10 11:21:36,C07332,0,9884,9884,9884,6
TX0057894,2026-06-10 11:22:26,C02376,0,9884,9884,9884,6
TX0099363,2026-06-10 11:31:56,C00965,0,9884,9884,9884,3
TX0011456,2026-06-10 11:38:36,C01917,1,9884,9884,9884,2
TX0076817,2026-06-10 11:42:01,C07522,0,9884,9884,9884,4
TX0067967,2026-06-10 11:46:41,C03975,0,9884,9884,9884,4
TX0030841,2026-06-10 11:49:12,C06558,0,9884,9884,9884,4
TX0041492,2026-06-10 11:51:50,C07118,0,9884,9884,1,2
TX0085983,2026-06-10 11:52:14,C03826,0,9884,9884,9884,2
TX0019380,2026-06-10 11:52:32,C08701,0,1,9884,9884,7
TX0069418,2026-06-10 11:58:18,C01428,0,9885,9885,9885,4
TX0054809,2026-06-10 11:59:12,C03161,0,9885,9885,9885,8
TX0050935,2026-06-10 12:05:52,C05068,0,9885,9885,1,3
TX0041472,2026-06-10 12:08:46,C08745,0,9885,9885,9885,4
TX0038919,2026-06-10 12:10:07,C01842,0,9885,9885,9885,5
TX0044090,2026-06-10 12:11:05,C00600,0,9885,9885,9885,6
TX0005498,2026-06-10 12:11:34,C05260,0,9885,9885,9885,4
TX0037940,2026-06-10 12:13:53,C01938,0,9885,9885,9885,5
TX0095043,2026-06-10 12:14:17,C09841,0,9885,9885,9885,7
TX0036917,2026-06-10 12:24:38,C02886,0,9885,9885,9885,5
TX0086407,2026-06-10 12:25:21,C00533,0,9885,9885,9885,6
TX0092078,2026-06-10 12:26:59,C05281,0,9885,9885,9885,3
TX0022314,2026-06-10 12:27:31,C00722,0,9885,9885,9885,4
TX0086979,2026-06-10 12:36:41,C09727,0,9885,9885,9885,2
TX0053129,2026-06-10 12:43:01,C09371,0,9885,9885,9885,6
TX0064816,2026-06-10 12:44:34,C01979,0,9885,9885,9885,5
TX0014674,2026-06-10 12:48:00,C06182,0,9885,9885,9885,8
TX0099091,2026-06-10 12:50:48,C00012,0,9885,9885,9885,9
TX0006549,2026-06-10 12:53:24,C08663,0,9885,9885,9885,3
TX0023115,2026-06-10 13:04:01,C02711,1,9885,9885,9885,18
TX0001297,2026-06-10 13:11:59,C05057,1,9885,9885,9885,2
TX0090732,2026-06-10 13:16:34,C02443,0,9885,9885,9885,8
TX0035254,2026-06-10 13:18:46,C06979,0,9885,9885,9885,6
TX0045071,2026-06-10 13:19:53,C03828,0,9885,9885,9885,4
TX0076148,2026-06-10 13:21:24,C05846,0,9885,9885,9885,11
TX0004919,2026-06-10 13:24:31,C06867,0,9885,9885,9885,5
TX0079332,2026-06-10 13:25:24,C04927,0,9885,9885,9885,14
TX0085191,2026-06-10 13:28:13,C06432,1,9885,9885,9885,8
TX0004035,2026-06-10 13:28:59,C05910,0,9885,9885,9885,5
TX0011053,2026-06-10 13:33:46,C09783,0,9885,9885,1,3
TX0029025,2026-06-10 13:35:57,C00075,0,9885,9885,1,3
TX0045710,2026-06-10 13:38:11,C03752,0,9885,9885,9885,5
TX0080067,2026-06-10 13:40:19,C01397,0,9885,9885,9885,5
TX0063401,2026-06-10 13:41:38,C04791,0,9885,9885,1,3
TX0010641,2026-06-10 13:46:06,C09851,0,9885,9885,9885,8
TX0042409,2026-06-10 13:52:19,C05958,0,9885,9885,9885,3
TX0021439,2026-06-10 13:53:10,C07742,0,9885,9885,9885,5
TX0075900,2026-06-10 13:54:07,C07699,0,9885,9885,9885,4
TX0094925,2026-06-10 13:58:15,C03567,0,9885,9885,9885,3
TX0062987,2026-06-10 14:04:32,C07251,0,9885,9885,9885,4
TX0027036,2026-06-10 14:05:34,C01481,0,9885,9885,9885,9
TX0089530,2026-06-10 14:07:38,C02396,0,9885,9885,9885,8
TX0017282,2026-06-10 14:22:48,C01128,1,9885,9885,9885,15
TX0006932,2026-06-10 14:23:25,C06820,0,9885,9885,9885,7
TX0052595,2026-06-10 14:28:00,C09989,0,9885,9885,9885,9
TX0086535,2026-06-10 14:28:25,C07538,0,9885,9885,9885,4
TX0022224,2026-06-10 14:37:10,C08533,0,9885,9885,9885,13
TX0045717,2026-06-10 14:38:19,C06949,0,9885,9885,9885,4
TX0065933,2026-06-10 14:38:21,C05791,0,9885,9885,9885,6
TX0000653,2026-06-10 14:44:59,C03488,0,9885,9885,9885,8
TX0037789,2026-06-10 14:46:47,C00554,0,9885,9885,9885,11
TX0018075,2026-06-10 14:49:57,C04004,0,9885,9885,9885,4
TX0083064,2026-06-10 14:51:02,C06256,0,9885,9885,9885,6
TX0051239,2026-06-10 14:51:26,C03211,0,9885,9885,9885,5
TX0036217,2026-06-10 15:00:32,C07598,0,9885,9885,9885,5
TX0096586,2026-06-10 15:01:35,C01009,0,9885,9885,9885,5
TX0020320,2026-06-10 15:03:44,C01822,0,9885,9885,9885,5
TX0090635,2026-06-10 15:07:00,C02555,0,9885,9885,9885,3
TX0098564,2026-06-10 15:11:15,C01462,0,9885,9885,1,1
TX0018616,2026-06-10 15:11:55,C04862,0,9885,9885,9885,7
TX0021371,2026-06-10 15:13:35,C07200,0,9885,9885,9885,3
TX0010575,2026-06-10 15:14:37,C00917,0,9885,9885,9885,3
TX0061190,2026-06-10 15:15:50,C06685,0,9885,9885,9885,12
TX0091986,2026-06-10 15:23:31,C00893,0,9885,9885,9885,7
TX0019283,2026-06-10 15:27:14,C07516,0,9885,9885,9885,4
TX0020359,2026-06-10 15:27:56,C09099,0,9885,9885,9885,7
TX0045746,2026-06-10 15:33:54,C08722,0,9885,9885,9885,18
TX0045180,2026-06-10 15:37:04,C06603,0,9885,9885,9885,15
TX0050765,2026-06-10 15:40:04,C01246,0,9885,9885,9885,6
TX0036753,2026-06-10 15:43:20,C05378,0,9885,9885,9885,6
TX0095219,2026-06-10 15:44:07,C08215,0,9885,9885,9885,4
TX0033671,2026-06-10 15:46:01,C04597,0,9885,9885,1,2
TX0055074,2026-06-10 15:55:23,C04663,0,9885,9885,9885,6
TX0076836,2026-06-10 16:06:35,C04457,0,9885,9885,9885,14
TX0081716,2026-06-10 16:08:21,C04021,0,9885,9885,9885,3
TX0066546,2026-06-10 16:12:17,C05698,0,9885,9885,9885,3
TX0048657,2026-06-10 16:12:36,C06954,0,9885,9885,9885,4
TX0060012,2026-06-10 16:13:18,C00644,0,9885,9885,9885,3
TX0002239,2026-06-10 16:22:27,C07336,0,9885,9885,9885,3
TX0035669,2026-06-10 16:23:27,C06229,0,9885,9885,9885,6
TX0036106,2026-06-10 16:26:42,C06796,0,9885,9885,9885,3
