transaction_id,customer_id,merchant_id,amount,timestamp,payment_method,device_id,ip_id,location,fraud_type,ring_id,is_fraud
TX0040554,C04423,M0136,5019.49,2026-03-22 04:58:27,card,D03888,IP05540,Hyderabad,none,,0
TX0040555,C07083,M0436,607.13,2026-01-02 23:06:36,netbanking,D02956,IP00123,Visakhapatnam,none,,0
TX0040556,C01327,M0497,1112.62,2026-01-30 12:20:15,wallet,D02488,IP00009,Ahmedabad,none,,0
TX0040557,C04448,M0461,1075.05,2026-05-28 22:54:25,upi,D00458,IP06255,Kolkata,none,,0
TX0040558,C02722,M0178,1291.0,2026-04-21 05:32:50,upi,D03840,IP05007,Pune,none,,0
TX0040559,C09023,M0330,812.67,2026-03-05 04:36:10,wallet,D00242,IP07846,Delhi,none,,0
TX0040560,C00200,M0070,2290.83,2026-06-12 01:53:14,upi,D03036,IP07981,Vijayawada,none,,0
TX0040561,C01778,M0497,2251.37,2026-06-06 17:47:18,netbanking,D04799,IP01570,Kolkata,none,,0
TX0040562,C07753,M0489,3748.86,2026-02-07 10:44:45,netbanking,D00675,IP07240,Delhi,none,,0
TX0040563,C02137,M0376,2485.31,2026-04-14 10:49:29,wallet,D04696,IP05615,Kolkata,none,,0
TX0040564,C07900,M0091,1976.54,2026-02-20 11:43:20,card,D01198,IP04951,Pune,none,,0
TX0040565,C06632,M0454,1427.17,2026-08-16 10:36:03,card,D04167,IP00560,Chennai,none,,0
TX0040566,C08973,M0420,2893.07,2026-08-13 03:46:02,card,D01163,IP00374,Chennai,abuse_ring,R0063,1
TX0040567,C04089,M0161,4681.01,2026-05-24 00:41:51,upi,D02135,IP04389,Mumbai,none,,0
TX0040568,C00971,M0489,1256.27,2026-03-16 13:06:33,upi,D03914,IP05718,Vijayawada,none,,0
TX0040569,C09129,M0120,1737.11,2026-06-12 02:06:55,card,D02138,IP03313,Ahmedabad,none,,0
TX0040570,C04371,M0431,710.73,2026-06-22 00:00:09,wallet,D01445,IP04059,Chennai,none,,0
TX0040571,C06644,M0261,847.28,2026-06-07 23:07:10,upi,D00217,IP00087,Chennai,none,,0
TX0040572,C07318,M0383,4894.44,2026-05-11 19:16:43,wallet,D00389,IP02012,Pune,none,,0
TX0040573,C07701,M0222,2061.4,2026-07-10 22:05:36,netbanking,D03311,IP04371,Visakhapatnam,none,,0
TX0040574,C05458,M0333,3057.0,2026-03-16 15:39:03,netbanking,D01022,IP04530,Chennai,none,,0
TX0040575,C06417,M0233,1421.16,2026-04-13 19:38:15,netbanking,D03075,IP06029,Bengaluru,none,,0
TX0040576,C06804,M0364,11168.38,2026-05-29 19:08:19,card,D01420,IP05192,Chennai,none,,0
TX0040577,C07415,M0387,6231.58,2026-02-13 13:12:57,netbanking,D04685,IP06562,Vijayawada,none,,0
TX0040578,C09095,M0431,2521.18,2026-03-11 02:15:37,wallet,D00299,IP04606,Ahmedabad,none,,0
TX0040579,C00126,M0430,3476.07,2026-05-18 20:46:22,netbanking,D01548,IP00479,Ahmedabad,none,,0
TX0040580,C00562,M0422,26567.87,2026-06-11 07:49:29,upi,D00898,IP06785,Mumbai,none,,0
TX0040581,C00892,M0125,1570.71,2026-06-24 13:13:32,netbanking,D04851,IP06267,Chennai,none,,0
TX0040582,C00129,M0464,2269.98,2026-03-01 15:49:36,netbanking,D03864,IP02905,Vijayawada,none,,0
TX0040583,C06360,M0102,660.1,2026-03-31 07:44:41,upi,D03706,IP03928,Bengaluru,none,,0
TX0040584,C01853,M0228,788.2,2026-01-08 13:31:09,card,D04439,IP07220,Hyderabad,none,,0
TX0040585,C07829,M0333,2467.83,2026-01-11 16:41:23,card,D00960,IP07781,Hyderabad,none,,0
TX0040586,C01939,M0155,3585.33,2026-08-03 09:59:22,wallet,D04153,IP07966,Vijayawada,none,,0
TX0040587,C00512,M0361,1694.45,2026-05-21 21:17:41,wallet,D03675,IP06638,Bengaluru,none,,0
TX0040588,C09623,M0305,1558.58,2026-02-13 23:33:25,netbanking,D02295,IP04662,Delhi,none,,0
TX0040589,C04094,M0323,2608.51,2026-07-17 17:41:04,wallet,D00712,IP04685,Pune,none,,0
TX0040590,C08300,M0192,1640.23,2026-05-12 10:48:47,card,D01063,IP02188,Hyderabad,none,,0
TX0040591,C09910,M0343,4663.31,2026-05-26 06:32:40,upi,D03645,IP05128,Pune,none,,0
TX0040592,C04451,M0147,1397.99,2026-05-01 02:52:31,upi,D00370,IP05097,Visakhapatnam,none,,0
TX0040593,C00017,M0024,910.35,2026-05-04 06:54:40,card,D04753,IP03910,Ahmedabad,none,,0
TX0040594,C08199,M0390,13863.69,2026-06-24 04:22:08,card,D02316,IP06801,Visakhapatnam,none,,0
TX0040595,C01694,M0496,622.13,2026-02-08 04:01:33,netbanking,D00387,IP04051,Visakhapatnam,none,,0
TX0040596,C01798,M0264,657.34,2026-01-03 21:52:30,netbanking,D00988,IP07758,Bengaluru,none,,0
TX0040597,C03595,M0374,4213.76,2026-03-31 09:47:27,netbanking,D01640,IP04478,Bengaluru,none,,0
TX0040598,C04399,M0096,4709.42,2026-05-21 02:30:01,netbanking,D02336,IP02275,Bengaluru,none,,0
TX0040599,C04116,M0224,1347.31,2026-03-05 15:28:51,netbanking,D02591,IP00723,Pune,none,,0
TX0040600,C08049,M0422,774.88,2026-08-23 14:08:39,upi,D01685,IP07531,Hyderabad,none,,0
TX0040601,C05797,M0251,34743.03,2026-01-20 15:58:56,netbanking,D00601,IP02303,Delhi,none,,0
TX0040602,C06841,M0475,705.83,2026-06-07 20:12:08,card,D03027,IP01132,Visakhapatnam,none,,0
TX0040603,C08019,M0266,3525.54,2026-07-23 19:47:10,netbanking,D03835,IP03405,Bengaluru,none,,0
TX0040604,C06423,M0178,5459.89,2026-04-06 12:00:29,upi,D04246,IP00097,Visakhapatnam,none,,0
TX0040605,C07687,M0056,2668.94,2026-05-15 18:59:53,wallet,D04596,IP01847,Delhi,none,,0
TX0040606,C05926,M0268,805.12,2026-02-11 02:29:53,card,D00588,IP01453,Ahmedabad,none,,0
TX0040607,C05124,M0210,639.83,2026-05-26 09:04:13,wallet,D01966,IP05213,Hyderabad,none,,0
TX0040608,C06498,M0494,6977.46,2026-04-12 17:04:01,wallet,D04225,IP06904,Ahmedabad,none,,0
TX0040609,C07093,M0385,691.73,2026-05-06 17:21:40,card,D04579,IP02765,Pune,none,,0
TX0040610,C01249,M0139,3070.85,2026-04-05 10:03:55,wallet,D04242,IP06122,Bengaluru,none,,0
TX0040611,C03342,M0420,695.89,2026-03-23 07:31:36,netbanking,D02068,IP01481,Pune,none,,0
TX0040612,C01776,M0070,474.18,2026-01-27 15:54:56,upi,D02228,IP02187,Hyderabad,none,,0
TX0040613,C00276,M0080,3028.26,2026-04-03 18:32:13,upi,D01430,IP01103,Ahmedabad,none,,0
TX0040614,C04050,M0003,1932.4,2026-07-28 08:22:56,wallet,D04149,IP01326,Visakhapatnam,none,,0
TX0040615,C01733,M0300,2164.52,2026-03-10 15:39:11,netbanking,D00831,IP01424,Pune,none,,0
TX0040616,C01040,M0345,5458.4,2026-04-25 21:53:03,netbanking,D04876,IP03438,Chennai,none,,0
TX0040617,C07105,M0297,1453.11,2026-08-14 05:53:37,netbanking,D03984,IP06571,Vijayawada,none,,0
TX0040618,C09473,M0353,1184.05,2026-04-16 16:58:42,netbanking,D00650,IP05170,Hyderabad,velocity_attack,,1
TX0040619,C03396,M0052,262.01,2026-02-23 14:55:06,upi,D04738,IP02922,Delhi,none,,0
TX0040620,C08405,M0407,3526.66,2026-08-24 16:11:15,upi,D01095,IP06555,Visakhapatnam,none,,0
TX0040621,C01599,M0435,2021.48,2026-08-03 16:49:19,upi,D00958,IP03121,Hyderabad,none,,0
TX0040622,C03939,M0133,1082.01,2026-02-10 05:20:05,card,D04153,IP02716,Delhi,none,,0
TX0040623,C07690,M0492,1706.55,2026-05-21 15:53:03,netbanking,D03785,IP01845,Pune,none,,0
TX0040624,C06434,M0272,2038.34,2026-03-06 17:48:48,card,D00990,IP00456,Mumbai,none,,0
TX0040625,C02700,M0037,8511.76,2026-03-02 03:12:25,upi,D02820,IP04319,Chennai,none,,0
TX0040626,C06268,M0192,3772.14,2026-02-10 14:18:54,card,D01068,IP03355,Bengaluru,none,,0
TX0040627,C09485,M0411,1272.44,2026-05-26 20:12:24,card,D03751,IP00525,Ahmedabad,none,,0
TX0040628,C06215,M0470,614.39,2026-06-14 21:27:45,card,D04729,IP01834,Bengaluru,none,,0
TX0040629,C05767,M0231,3929.57,2026-06-25 04:15:06,wallet,D04649,IP01211,Kolkata,none,,0
TX0040630,C02829,M0169,2833.07,2026-02-27 00:15:51,wallet,D00455,IP00916,Mumbai,none,,0
TX0040631,C09339,M0206,1707.41,2026-07-02 12:27:38,netbanking,D00872,IP07937,Bengaluru,none,,0
TX0040632,C02205,M0109,602.66,2026-06-06 23:26:46,upi,D03669,IP00884,Delhi,none,,0
TX0040633,C04514,M0378,1411.62,2026-02-15 01:30:52,netbanking,D01649,IP04376,Kolkata,none,,0
TX0040634,C07606,M0244,831.23,2026-01-31 05:48:04,wallet,D03769,IP03057,Delhi,none,,0
TX0040635,C09605,M0280,1849.43,2026-08-16 12:38:23,card,D00337,IP06772,Visakhapatnam,none,,0
TX0040636,C07491,M0307,2830.42,2026-02-28 13:16:47,card,D01508,IP02596,Visakhapatnam,none,,0
TX0040637,C02321,M0335,1848.39,2026-03-28 05:03:14,netbanking,D02484,IP00114,Pune,none,,0
TX0040638,C05955,M0367,2008.63,2026-08-03 20:13:54,wallet,D04735,IP06028,Hyderabad,none,,0
TX0040639,C02672,M0202,2329.99,2026-05-20 20:17:06,netbanking,D04474,IP00466,Delhi,none,,0
TX0040640,C00562,M0277,7076.01,2026-04-07 06:28:27,upi,D00898,IP06785,Mumbai,none,,0
TX0040641,C02332,M0451,2305.14,2026-07-21 12:44:14,wallet,D04913,IP01647,Mumbai,none,,0
TX0040642,C03006,M0140,764.05,2026-07-16 05:46:44,netbanking,D03767,IP04856,Kolkata,none,,0
TX0040643,C00676,M0290,1551.96,2026-05-01 02:14:24,card,D01039,IP06452,Kolkata,none,,0
TX0040644,C06634,M0181,1516.7,2026-03-18 15:38:41,netbanking,D02533,IP00128,Hyderabad,none,,0
TX0040645,C08673,M0031,2180.81,2026-01-31 03:00:55,card,D03042,IP00423,Ahmedabad,none,,0
TX0040646,C01996,M0068,3814.82,2026-06-02 09:16:02,upi,D00193,IP01087,Ahmedabad,none,,0
TX0040647,C09029,M0259,2916.72,2026-03-28 22:58:45,card,D02849,IP06510,Visakhapatnam,none,,0
TX0040648,C07433,M0003,2451.99,2026-03-22 04:31:36,upi,D01188,IP00835,Visakhapatnam,none,,0
TX0040649,C07215,M0014,1238.16,2026-05-21 07:42:25,card,D02211,IP07520,Mumbai,none,,0
TX0040650,C02818,M0207,2504.53,2026-07-14 01:10:38,upi,D04841,IP03128,Hyderabad,none,,0
TX0040651,C07941,M0403,1676.31,2026-02-24 13:19:18,wallet,D04050,IP06024,Ahmedabad,velocity_attack,,1
TX0040652,C02587,M0314,3231.68,2026-05-07 14:05:35,wallet,D04270,IP07937,Ahmedabad,ip_reuse,R0061,1
TX0040653,C06109,M0461,2436.83,2026-04-03 20:32:37,netbanking,D01905,IP04162,Hyderabad,none,,0
TX0040654,C06626,M0004,891.8,2026-03-17 23:18:59,wallet,D00654,IP05086,Vijayawada,none,,0
TX0040655,C07784,M0480,14503.85,2026-04-05 08:39:55,upi,D01488,IP00324,Delhi,none,,0
TX0040656,C08815,M0202,3428.59,2026-04-08 07:02:39,netbanking,D01875,IP00769,Visakhapatnam,none,,0
TX0040657,C05611,M0119,2182.12,2026-08-05 16:16:02,card,D01153,IP01416,Pune,none,,0
TX0040658,C05908,M0427,130.62,2026-02-10 20:45:28,netbanking,D01121,IP04919,Ahmedabad,none,,0
TX0040659,C05022,M0027,2197.93,2026-04-25 14:40:31,netbanking,D04101,IP07626,Chennai,none,,0
TX0040660,C07260,M0379,11326.16,2026-01-11 16:46:32,card,D03722,IP07033,Pune,none,,0
TX0040661,C00893,M0380,4788.72,2026-07-09 04:52:39,wallet,D03309,IP03402,Kolkata,none,,0
TX0040662,C00177,M0428,810.19,2026-06-16 13:53:21,wallet,D01829,IP03532,Kolkata,none,,0
TX0040663,C07927,M0449,2271.41,2026-03-19 07:57:15,card,D04133,IP07701,Mumbai,none,,0
TX0040664,C03690,M0111,776.01,2026-03-23 09:58:04,netbanking,D03758,IP01555,Delhi,none,,0
TX0040665,C07051,M0310,4081.93,2026-05-25 10:46:20,netbanking,D01728,IP04942,Chennai,none,,0
TX0040666,C06605,M0358,2954.64,2026-04-23 15:26:00,netbanking,D00930,IP00658,Visakhapatnam,none,,0
TX0040667,C08645,M0323,2421.17,2026-06-28 12:03:23,card,D00166,IP04334,Bengaluru,none,,0
TX0040668,C00665,M0156,3516.59,2026-01-11 05:39:43,upi,D01786,IP02578,Ahmedabad,none,,0
TX0040669,C05096,M0064,1191.33,2026-07-21 05:40:24,netbanking,D00453,IP00172,Mumbai,none,,0
TX0040670,C01933,M0448,1592.55,2026-03-27 01:56:44,upi,D02389,IP02268,Mumbai,none,,0
TX0040671,C06835,M0097,1682.12,2026-05-27 20:09:05,wallet,D01365,IP06059,Bengaluru,none,,0
TX0040672,C05618,M0370,1657.6,2026-07-24 21:16:11,card,D03151,IP02146,Hyderabad,none,,0
TX0040673,C05609,M0429,4618.39,2026-08-16 11:56:03,netbanking,D02722,IP01843,Ahmedabad,none,,0
TX0040674,C02364,M0121,2502.28,2026-04-19 10:32:36,wallet,D03169,IP02009,Vijayawada,none,,0
TX0040675,C00051,M0274,2153.22,2026-01-10 02:18:03,upi,D00790,IP06475,Vijayawada,none,,0
TX0040676,C06484,M0196,1289.4,2026-01-11 18:39:05,upi,D02804,IP02663,Pune,none,,0
TX0040677,C04665,M0254,1853.38,2026-07-11 01:16:16,wallet,D04265,IP02674,Pune,none,,0
TX0040678,C06751,M0498,4643.91,2026-02-06 20:23:31,card,D03983,IP02464,Chennai,none,,0
TX0040679,C01028,M0362,8935.55,2026-01-07 20:41:50,wallet,D03964,IP00689,Vijayawada,new_location,,1
TX0040680,C04976,M0222,502.07,2026-03-01 18:07:04,netbanking,D01324,IP02169,Delhi,none,,0
TX0040681,C03619,M0268,8455.28,2026-01-16 10:44:40,wallet,D00802,IP01232,Visakhapatnam,none,,0
TX0040682,C04176,M0369,2681.6,2026-06-03 06:57:05,card,D01656,IP02833,Bengaluru,none,,0
TX0040683,C04719,M0456,1068.47,2026-07-30 20:15:25,upi,D02298,IP04383,Pune,none,,0
TX0040684,C02891,M0143,1828.8,2026-02-05 17:55:42,netbanking,D01681,IP00202,Pune,none,,0
TX0040685,C06051,M0231,2905.47,2026-07-19 09:49:53,card,D02017,IP01299,Hyderabad,none,,0
TX0040686,C04406,M0051,4720.41,2026-01-21 18:39:10,wallet,D04129,IP00766,Mumbai,none,,0
TX0040687,C06578,M0314,4255.57,2026-01-28 02:14:32,card,D04672,IP01707,Delhi,abuse_ring,R0084,1
TX0040688,C07878,M0209,2678.84,2026-04-19 19:58:56,netbanking,D02377,IP07259,Ahmedabad,none,,0
TX0040689,C04863,M0273,614.98,2026-03-26 09:00:56,upi,D01207,IP06799,Vijayawada,none,,0
TX0040690,C07982,M0440,1374.05,2026-06-25 06:17:30,upi,D04107,IP01736,Bengaluru,none,,0
TX0040691,C01538,M0062,1592.95,2026-04-16 03:20:34,wallet,D02484,IP04624,Kolkata,none,,0
TX0040692,C00455,M0006,1302.2,2026-02-21 20:05:03,card,D04026,IP04525,Pune,none,,0
TX0040693,C01395,M0164,1862.09,2026-08-02 15:46:47,wallet,D01726,IP06474,Hyderabad,none,,0
TX0040694,C04753,M0315,966.98,2026-08-02 09:55:36,wallet,D02566,IP07379,Mumbai,none,,0
TX0040695,C02079,M0463,1759.26,2026-06-29 23:22:45,card,D02057,IP03432,Bengaluru,none,,0
TX0040696,C06566,M0480,3207.37,2026-05-23 20:32:10,upi,D04341,IP03891,Pune,none,,0
TX0040697,C08579,M0488,241.35,2026-06-28 12:32:33,wallet,D03079,IP01725,Delhi,none,,0
TX0040698,C06362,M0012,4763.32,2026-07-08 14:35:34,card,D04790,IP06659,Kolkata,none,,0
TX0040699,C06104,M0391,1261.56,2026-06-16 22:01:22,wallet,D01705,IP03360,Vijayawada,none,,0
TX0040700,C02269,M0429,1135.21,2026-01-26 15:09:40,netbanking,D01471,IP04947,Mumbai,none,,0
TX0040701,C05515,M0098,4675.87,2026-03-27 21:40:25,wallet,D01383,IP04053,Mumbai,none,,0
TX0040702,C04895,M0117,895.82,2026-08-28 09:55:43,netbanking,D02705,IP00872,Delhi,none,,0
TX0040703,C05478,M0496,1789.1,2026-08-20 17:36:28,wallet,D01499,IP05578,Vijayawada,none,,0
TX0040704,C05439,M0384,712.47,2026-06-17 23:53:01,netbanking,D04467,IP00586,Kolkata,none,,0
TX0040705,C04541,M0199,1181.81,2026-05-02 02:31:51,card,D03292,IP03989,Ahmedabad,none,,0
TX0040706,C02505,M0346,2656.04,2026-08-27 19:49:33,upi,D00532,IP03016,Chennai,abuse_ring,R0016,1
TX0040707,C03676,M0397,2854.38,2026-01-10 19:42:54,upi,D03865,IP00805,Mumbai,none,,0
TX0040708,C05350,M0269,2378.85,2026-06-15 08:13:12,netbanking,D00136,IP06081,Bengaluru,none,,0
TX0040709,C01165,M0013,1523.54,2026-08-24 14:15:47,upi,D01726,IP07647,Pune,none,,0
TX0040710,C09528,M0013,8436.4,2026-06-24 07:15:36,card,D01277,IP00101,Visakhapatnam,ip_reuse,R0045,1
TX0040711,C02383,M0067,1744.57,2026-01-19 22:38:50,netbanking,D01674,IP00880,Chennai,none,,0
TX0040712,C04797,M0381,3346.06,2026-08-28 18:51:04,upi,D03550,IP02283,Delhi,none,,0
TX0040713,C08292,M0374,9649.04,2026-02-23 20:14:27,upi,D02452,IP03403,Vijayawada,none,,0
TX0040714,C01150,M0423,803.02,2026-05-26 09:48:32,upi,D01560,IP02089,Vijayawada,none,,0
TX0040715,C07248,M0319,4416.73,2026-07-05 07:05:06,card,D00858,IP02396,Pune,none,,0
TX0040716,C06242,M0435,726.41,2026-03-29 03:07:58,upi,D03454,IP01904,Ahmedabad,none,,0
TX0040717,C06228,M0345,3049.29,2026-06-08 06:41:09,wallet,D02036,IP03421,Pune,none,,0
TX0040718,C01556,M0294,6126.76,2026-03-25 08:07:12,wallet,D04486,IP05729,Bengaluru,none,,0
TX0040719,C04484,M0401,3103.25,2026-07-20 09:55:08,card,D02151,IP07535,Mumbai,none,,0
TX0040720,C01570,M0383,991.8,2026-04-25 09:58:01,wallet,D03834,IP04726,Delhi,none,,0
TX0040721,C07536,M0182,1030.07,2026-01-06 03:22:44,card,D01475,IP05935,Vijayawada,none,,0
TX0040722,C03576,M0237,1127.08,2026-01-09 16:36:42,card,D03780,IP05175,Chennai,none,,0
TX0040723,C01313,M0346,5273.24,2026-07-31 14:33:02,netbanking,D03973,IP07566,Visakhapatnam,none,,0
TX0040724,C05908,M0349,270.43,2026-04-04 03:44:19,upi,D01656,IP04919,Ahmedabad,none,,0
TX0040725,C03412,M0031,1624.01,2026-08-14 07:11:56,upi,D02282,IP02739,Kolkata,none,,0
TX0040726,C00627,M0059,1286.49,2026-08-22 00:16:36,netbanking,D00405,IP07120,Ahmedabad,none,,0
TX0040727,C08958,M0131,971.31,2026-04-24 01:30:53,netbanking,D04538,IP02740,Visakhapatnam,none,,0
TX0040728,C00001,M0481,3109.04,2026-03-13 19:55:43,wallet,D01954,IP05375,Bengaluru,none,,0
TX0040729,C02853,M0439,826.97,2026-03-18 09:00:00,upi,D03892,IP01281,Chennai,none,,0
TX0040730,C06825,M0187,2255.36,2026-08-03 17:15:35,card,D04072,IP04491,Vijayawada,none,,0
TX0040731,C04970,M0261,4925.92,2026-03-06 20:59:00,netbanking,D00957,IP05493,Ahmedabad,none,,0
TX0040732,C07089,M0167,777.12,2026-06-14 23:54:04,wallet,D02023,IP06996,Hyderabad,none,,0
TX0040733,C04892,M0494,1068.72,2026-02-15 09:18:16,upi,D04796,IP02251,Kolkata,none,,0
TX0040734,C08024,M0336,1397.23,2026-07-04 20:58:58,netbanking,D04706,IP01570,Chennai,none,,0
TX0040735,C04248,M0452,5372.65,2026-08-18 02:32:00,netbanking,D03813,IP05684,Vijayawada,none,,0
TX0040736,C06330,M0415,4446.16,2026-02-21 07:29:05,wallet,D00326,IP06273,Delhi,none,,0
TX0040737,C00343,M0275,2471.2,2026-08-10 10:02:23,upi,D04304,IP07766,Pune,none,,0
TX0040738,C05578,M0300,893.4,2026-05-14 16:38:57,wallet,D03068,IP04579,Vijayawada,none,,0
TX0040739,C06698,M0046,9781.86,2026-07-06 20:22:04,netbanking,D00857,IP06448,Vijayawada,device_reuse,R0043,1
TX0040740,C08457,M0138,4129.58,2026-01-17 03:56:29,upi,D01001,IP06544,Mumbai,none,,0
TX0040741,C05521,M0006,1019.25,2026-03-31 16:27:36,card,D02852,IP03679,Visakhapatnam,none,,0
TX0040742,C06728,M0472,585.36,2026-06-09 01:55:21,netbanking,D00949,IP00145,Chennai,none,,0
TX0040743,C09272,M0168,1464.18,2026-05-30 21:26:28,card,D02906,IP02339,Delhi,none,,0
TX0040744,C06425,M0296,1767.01,2026-05-21 01:23:02,netbanking,D01998,IP05402,Delhi,none,,0
TX0040745,C07954,M0379,1538.99,2026-02-10 00:19:26,card,D03258,IP04342,Mumbai,none,,0
TX0040746,C08816,M0084,1713.29,2026-05-01 17:49:51,upi,D02914,IP07834,Bengaluru,none,,0
TX0040747,C03487,M0064,3179.52,2026-06-04 14:12:18,upi,D03647,IP02529,Bengaluru,none,,0
TX0040748,C04002,M0480,950.88,2026-08-01 10:11:02,card,D03165,IP01849,Mumbai,none,,0
TX0040749,C01981,M0437,280.6,2026-02-18 13:28:12,wallet,D00408,IP01195,Mumbai,none,,0
TX0040750,C04904,M0069,2379.9,2026-08-25 16:33:27,netbanking,D02148,IP06932,Chennai,none,,0
TX0040751,C00659,M0109,1598.91,2026-07-28 12:58:38,upi,D01211,IP00511,Pune,none,,0
TX0040752,C01216,M0017,4920.07,2026-06-23 01:55:26,netbanking,D04455,IP07238,Kolkata,none,,0
TX0040753,C07392,M0145,3450.76,2026-04-22 13:52:01,card,D02361,IP03155,Chennai,none,,0
TX0040754,C00796,M0174,3666.1,2026-05-08 01:35:02,wallet,D04382,IP00495,Hyderabad,none,,0
TX0040755,C06841,M0148,1499.39,2026-08-16 15:41:54,wallet,D03027,IP06475,Visakhapatnam,none,,0
TX0040756,C09056,M0372,1459.82,2026-08-08 09:16:22,card,D00989,IP07826,Chennai,none,,0
TX0040757,C02971,M0060,760.9,2026-07-03 05:37:35,wallet,D00929,IP02269,Delhi,none,,0
TX0040758,C05199,M0494,1058.74,2026-04-28 07:34:18,card,D02360,IP02971,Bengaluru,none,,0
TX0040759,C08065,M0455,935.14,2026-01-03 18:37:15,netbanking,D01458,IP02247,Chennai,none,,0
TX0040760,C00263,M0090,250.7,2026-03-22 22:31:33,wallet,D02378,IP02523,Visakhapatnam,none,,0
TX0040761,C07909,M0098,3688.93,2026-05-18 21:55:22,card,D04268,IP03554,Ahmedabad,none,,0
TX0040762,C02647,M0468,1577.22,2026-07-21 05:11:14,upi,D01161,IP02964,Delhi,none,,0
TX0040763,C01499,M0110,4498.35,2026-08-23 17:33:59,netbanking,D02735,IP05664,Kolkata,none,,0
TX0040764,C03478,M0243,318.92,2026-03-17 14:11:42,upi,D04858,IP00728,Chennai,none,,0
TX0040765,C04395,M0460,3710.97,2026-03-14 03:21:39,upi,D03362,IP05660,Chennai,none,,0
TX0040766,C02652,M0224,8120.25,2026-03-06 12:36:22,netbanking,D03269,IP02483,Hyderabad,none,,0
TX0040767,C03259,M0054,6141.92,2026-03-19 13:36:50,netbanking,D01356,IP04201,Ahmedabad,none,,0
TX0040768,C05964,M0391,1035.53,2026-07-26 13:40:27,wallet,D00612,IP02133,Kolkata,none,,0
TX0040769,C07517,M0374,9079.51,2026-05-06 19:23:16,upi,D00908,IP06964,Bengaluru,none,,0
TX0040770,C08832,M0211,1524.55,2026-06-12 18:21:59,wallet,D02197,IP01515,Hyderabad,none,,0
TX0040771,C03714,M0018,871.46,2026-04-24 03:48:58,upi,D00312,IP06984,Visakhapatnam,none,,0
TX0040772,C04431,M0154,801.68,2026-03-28 23:08:19,card,D03667,IP01917,Delhi,none,,0
TX0040773,C08818,M0380,2165.13,2026-02-22 08:21:16,netbanking,D00489,IP01509,Ahmedabad,none,,0
TX0040774,C05175,M0318,1982.52,2026-05-02 14:52:34,upi,D00688,IP05523,Pune,none,,0
TX0040775,C08374,M0043,652.42,2026-06-13 10:29:01,upi,D02547,IP06064,Hyderabad,none,,0
TX0040776,C09126,M0195,3042.19,2026-07-19 19:39:33,card,D02711,IP07804,Mumbai,none,,0
TX0040777,C06326,M0278,593.78,2026-03-09 09:16:50,netbanking,D03213,IP02719,Vijayawada,none,,0
TX0040778,C06315,M0181,3807.13,2026-07-23 14:38:40,card,D01630,IP04783,Visakhapatnam,none,,0
TX0040779,C02970,M0346,1414.5,2026-02-06 13:46:54,upi,D04432,IP04720,Chennai,none,,0
TX0040780,C09868,M0293,6214.12,2026-04-29 16:14:26,upi,D00613,IP06094,Ahmedabad,none,,0
TX0040781,C06166,M0060,798.25,2026-01-06 13:08:54,upi,D01502,IP01667,Pune,none,,0
TX0040782,C06354,M0437,4159.49,2026-03-30 13:36:50,netbanking,D02975,IP06963,Hyderabad,none,,0
TX0040783,C05830,M0310,4173.06,2026-08-27 02:37:21,wallet,D04331,IP00736,Mumbai,none,,0
TX0040784,C05336,M0024,1815.23,2026-05-06 20:38:16,netbanking,D03047,IP00398,Hyderabad,none,,0
TX0040785,C03863,M0031,2243.17,2026-01-26 18:01:27,wallet,D00641,IP05600,Bengaluru,none,,0
TX0040786,C07075,M0361,1764.97,2026-03-01 23:38:36,upi,D00132,IP04815,Kolkata,none,,0
TX0040787,C09353,M0402,1240.64,2026-04-15 04:29:04,netbanking,D04981,IP05283,Hyderabad,none,,0
TX0040788,C06804,M0468,5224.61,2026-03-16 13:26:00,netbanking,D01420,IP05192,Chennai,none,,0
TX0040789,C09694,M0274,775.34,2026-02-19 12:01:51,upi,D03565,IP02821,Kolkata,none,,0
TX0040790,C04723,M0163,1334.64,2026-07-12 19:47:27,card,D04642,IP04678,Pune,none,,0
TX0040791,C05757,M0227,7967.88,2026-07-17 03:27:17,netbanking,D03672,IP02224,Vijayawada,none,,0
TX0040792,C01209,M0224,1560.1,2026-02-26 23:53:07,wallet,D04129,IP02657,Visakhapatnam,none,,0
TX0040793,C07759,M0402,544.55,2026-04-07 23:19:58,card,D04237,IP03184,Chennai,none,,0
TX0040794,C00218,M0290,4771.25,2026-07-06 13:10:13,card,D00387,IP06272,Pune,new_location,,1
TX0040795,C09150,M0229,2424.73,2026-03-22 13:47:38,card,D04087,IP03422,Chennai,none,,0
TX0040796,C01708,M0333,13328.01,2026-06-14 14:40:49,netbanking,D01802,IP01363,Visakhapatnam,none,,0
TX0040797,C03786,M0314,2178.6,2026-05-22 16:00:11,wallet,D00082,IP02400,Chennai,none,,0
TX0040798,C00850,M0328,1552.91,2026-03-03 07:43:50,wallet,D03237,IP07435,Visakhapatnam,none,,0
TX0040799,C02101,M0432,2826.32,2026-06-22 19:13:16,netbanking,D02468,IP04607,Delhi,none,,0
TX0040800,C04480,M0137,3913.8,2026-03-26 16:36:34,netbanking,D00902,IP07943,Kolkata,none,,0
TX0040801,C01011,M0038,4218.7,2026-06-02 20:05:20,wallet,D04102,IP07022,Bengaluru,none,,0
TX0040802,C00706,M0161,1144.93,2026-02-13 15:16:26,netbanking,D00539,IP03187,Delhi,none,,0
